year,coc_number,total_homeless,total_sheltered,total_unsheltered,total_population,house_price_index_2009,log_median_rent,utility_costs,percentage_owners_cost_burden_2016,percentage_renters_severe_cost_burden_2016,share_renters_2016,rental_vacancy_rate,high_housing_density,number_eviction,share_overcrowded_units_2016,city_or_urban,suburban,rate_unemployment,gini_coefficient_2016,poverty_rate,share_HUD_units,HUD_unit_occupancy_rate,share_built_before_1940,total_black,total_latino_hispanic,total_asian,total_pacific_islander,total_population_0_19,total_population_65_plus,total_female_population,net_migration,migration_4_year_change,proportion_one_person_households,share_under_18_with_single_parent,share_veteran_status,share_no_bachelors,medicare_reimbursements_per_enrollee,percentage_excessive_drinking,average_Jan_temperature,average_summer_temperature,total_Jan_precipitation,total_annual_precipitation,rate_homeless,rate_sheltered,rate_unsheltered,percent_black,percent_latino_hispanic,percent_asian,percent_pacific_inslander,percent_population_0_19,percent_population_65_plus,percent_female_population
2010,AL-503,819.0,645.0,174.0,522812,0.0,,,9.75128746032715,22.7770805358887,30.1196670532227,,0,1628,1.54153943061829,1,0,8.88440322875977,46.2489356994629,11.7613983154297,3.10103702545166,91.8498382568359,,103271,21041,8989,220,139487,67454,265896,7532,,,,,,8.71757078833309,,34.9404945373535,76.895378112793,5.84153652191162,67.9450073242188,15.665286948272037,12.337130746807649,3.3281562014643886,0.19752989602380971,0.04024582450288058,0.01719356097411689,0.00042080135880584224,0.2668014506170478,0.12902152207676948,0.5085881731865374
2011,AL-503,656.0,481.0,175.0,538885,-0.796746401411127,1.60124468803406,16.1056041717529,9.75128746032715,22.7770805358887,30.1196670532227,8.83098983764648,0,1434,1.54153943061829,1,0,9.0573787689209,46.2489356994629,12.9010829925537,3.05379843711853,91.5560989379883,3.84668111801147,104568,29285,9984,444,143242,68364,272950,4676,,28.0112590789795,26.5020999908447,14.5412683486938,67.6972885131836,8.74319289408687,,36.1006126403809,81.192008972168,5.01912212371826,49.5865325927734,12.173283724727911,8.925837609137385,3.2474461155905248,0.19404511166575428,0.05434369114003915,0.0185271440103176,0.0008239234716126817,0.2658118151368103,0.12686194642641752,0.5065088098573908
2012,AL-503,607.0,432.0,175.0,545056,-3.72847947850289,,,9.75128746032715,22.7770805358887,30.1196670532227,,0,1305,1.54153943061829,1,0,8.57955265045166,46.2489356994629,14.119833946228,3.04544806480408,91.2714538574219,,105988,29791,10046,422,142908,70125,276264,4024,,,,,,8.79685428831166,,45.6696395874023,79.7041015625,8.01477432250977,63.7123107910156,11.136470381025068,7.9257911113720425,3.2106792696530264,0.19445341396113427,0.05465676921270475,0.018431133681676745,0.0007742323724534727,0.26218957318147124,0.12865650501966772,0.5068543415722421
2013,AL-503,586.0,409.0,177.0,549951,-4.92182619520464,1.60124468803406,16.1056041717529,9.75128746032715,22.7770805358887,30.1196670532227,8.83098983764648,0,1186,1.54153943061829,1,0,7.11453866958618,46.2489356994629,13.1184415817261,2.96979236602783,92.2410507202148,3.84668111801147,107592,29855,10381,440,142318,73419,279170,2997,,28.0112590789795,26.5020999908447,14.5412683486938,67.6972885131836,8.9046857205642,,44.027271270752,78.0281982421875,9.08018779754639,53.3281593322754,10.655494762260638,7.437026207789421,3.2184685544712166,0.1956392478602639,0.0542866546292306,0.01887622715478288,0.0008000712790775905,0.25878305521764666,0.13350098463317642,0.5076270431365704
2014,AL-503,536.0,499.0,37.0,554814,-6.42852461050386,,,9.75128746032715,22.7770805358887,30.1196670532227,,0,1319,1.54153943061829,1,0,6.41862010955811,46.2489356994629,14.6420240402222,3.19243931770325,93.723762512207,,109116,30106,10618,440,141750,76377,281762,3258,,,,,,8.72899070286619,,32.6067924499512,76.1590347290039,2.86137986183167,64.5519638061523,9.660895363130706,8.994005198138476,0.6668901649922316,0.1966713168737631,0.05426323056015169,0.019137945329425716,0.0007930585745853565,0.25549102942607793,0.1376623517070586,0.5078494774825437
2015,AL-503,420.0,357.0,63.0,559620,-6.4729752912703,1.72603678703308,16.0252494812012,9.75128746032715,22.7770805358887,30.1196670532227,7.66778564453125,0,1281,1.54153943061829,1,0,6.247389793396,46.2489356994629,13.9964628219604,2.93876814842224,92.5194244384766,3.12073969841003,110481,30588,10979,443,141788,79258,284617,2879,,29.5809020996094,26.4177322387695,12.4708290100098,64.9470138549805,8.77714315828598,,39.0622406005859,76.101432800293,4.40807437896729,55.740104675293,7.505092741503162,6.3793288302776885,1.1257639112254743,0.1974214645652407,0.05465851828026161,0.01961866981165791,0.0007916085915442622,0.25336478324577394,0.14162824773953755,0.5085897573353347
2016,AL-503,385.0,298.0,87.0,563572,-5.53906062018957,,,9.75128746032715,22.7770805358887,30.1196670532227,,0,1479,1.54153943061829,1,0,5.56556940078735,46.2489356994629,13.799656867981,2.94572377204895,92.9496765136719,,111963,31420,11218,463,141912,81912,286531,2447,,,,,,8.80007336178873,,38.44091796875,78.1974639892578,4.3653392791748,66.5991516113281,6.831425265981986,5.2877005954873555,1.5437246704946308,0.19866671871562108,0.05575152775510494,0.019905176268515824,0.0008215454280908207,0.251808109700269,0.14534433932132895,0.5084195098408012
2017,AL-503,436.0,337.0,99.0,568051,-3.95539117410777,1.72603678703308,16.0252494812012,9.75128746032715,22.7770805358887,30.1196670532227,7.66778564453125,0,1065,1.54153943061829,1,0,5.23860883712769,46.2489356994629,13.5637464523315,2.90868330001831,93.3449249267578,3.12073969841003,113672,32270,11578,486,142081,84508,289011,3196,0.0176678895950317,29.5809020996094,26.4177322387695,12.4708290100098,64.9470138549805,9.31920846791925,0.154150247573853,48.5707588195801,80.2383804321289,6.11075925827026,46.1163902282715,7.6753671765387255,5.932565913976034,1.7428012625626923,0.20010879304851148,0.056808279538280895,0.020381972745404903,0.0008555569834398672,0.2501201476627979,0.14876833242085657,0.5087765007015215
2010,AL-504,444.0,294.0,150.0,377317,0.0,,,13.1453723907471,28.1911373138428,35.2873382568359,,0,1712,1.54163789749146,1,0,10.5295066833496,46.585376739502,17.2473011016846,4.14261484146118,82.0005874633789,,162755,9417,4177,118,107093,45765,193814,-1209,,,,,,8.48001900648526,,41.4998397827148,79.4399032592773,6.79675006866455,73.0899047851563,11.767293813954845,7.7918567146457764,3.9754370993090693,0.4313481767320317,0.024957794109462337,0.011070267175875987,0.00031273438514564677,0.28382765685087075,0.1212905858999197,0.5136635773103253
2011,AL-504,433.0,287.0,146.0,386008,-4.00238923809104,1.68631458282471,21.6065464019775,13.1453723907471,28.1911373138428,35.2873382568359,8.46378612518311,0,1274,1.54163789749146,1,0,9.89359283447266,46.585376739502,17.8732051849365,4.11886501312256,83.1443481445313,5.82536649703979,167016,12580,5889,165,105877,46738,199969,704,,28.3061027526855,37.6162796020508,14.6376609802246,72.0219268798828,8.61661669229653,,41.6839179992676,83.1979598999023,2.75766348838806,43.4109039306641,11.21738409566641,7.4350790657188455,3.782305029947566,0.4326749704669333,0.03258999813475368,0.015256160494083024,0.00042745228078174544,0.2742870614080537,0.12108039211622557,0.5180436674887567
2012,AL-504,487.0,343.0,144.0,386172,-7.19052982735612,,,13.1453723907471,28.1911373138428,35.2873382568359,,0,1311,1.54163789749146,1,0,9.49462032318115,46.585376739502,19.7114238739014,3.95716428756714,90.6289367675781,,168509,12312,6067,183,104421,47684,200182,-1493,,,,,,8.54597959934951,,50.6369018554688,82.6584167480469,4.43657302856445,44.0689506530762,12.61096091896875,8.882052556891749,3.7289083620770023,0.4363573744341899,0.03188216649575837,0.01571061599494526,0.00047388210434728565,0.2704002361641963,0.1234786571786665,0.5183752317620128
2013,AL-504,515.0,399.0,116.0,385307,-10.2605654213919,1.68631458282471,21.6065464019775,13.1453723907471,28.1911373138428,35.2873382568359,8.46378612518311,0,1899,1.54163789749146,1,0,7.89609336853027,46.585376739502,18.459566116333,4.04264354705811,90.9662322998047,5.82536649703979,169061,12155,6418,188,103057,49482,200146,-2460,,28.3061027526855,37.6162796020508,14.6376609802246,72.0219268798828,8.58992904694179,,51.9572601318359,79.6028594970703,4.06293678283691,46.9670791625977,13.36596532115949,10.355378957558518,3.0105863636009724,0.43876960449719316,0.03154627349100847,0.016656847656544002,0.0004879226175491232,0.2674672404082978,0.12842227107215803,0.519445533042483
2014,AL-504,490.0,409.0,81.0,384384,-11.0506312029954,,,13.1453723907471,28.1911373138428,35.2873382568359,,0,2374,1.54163789749146,1,0,7.10394811630249,46.585376739502,18.8847618103027,3.78666734695435,93.6722259521484,,170209,12024,6713,188,101951,50887,200066,-2186,,,,,,8.25830295771936,,38.0424194335938,78.8400268554688,2.9834451675415,60.176326751709,12.747668997668997,10.640401265401264,2.107267732267732,0.4428097943722944,0.031281218781218784,0.017464306526806528,0.0004890942390942391,0.2652321636696637,0.13238584332334333,0.5204847236097236
2015,AL-504,441.0,373.0,68.0,383895,-10.516493632666,1.81595718860626,20.5440845489502,13.1453723907471,28.1911373138428,35.2873382568359,6.15701293945313,0,1983,1.54163789749146,1,0,6.65555572509766,46.585376739502,19.1143417358398,3.75762963294983,91.7590637207031,5.37810897827148,170929,12091,7059,199,100709,52470,199691,-1918,,29.7691402435303,38.4663505554199,11.7181072235107,71.9156723022461,8.07716973831386,,45.3407974243164,79.6627960205078,3.58255648612976,53.9578170776367,11.48751611768843,9.716198439677516,1.7713176780109146,0.4452493520363641,0.03149559124239701,0.018387840425116243,0.0005183709087120176,0.2623347529923547,0.13667799789004806,0.5201708800583493
2016,AL-504,367.0,293.0,74.0,383516,-10.2025333644024,,,13.1453723907471,28.1911373138428,35.2873382568359,,0,1856,1.54163789749146,1,0,5.91193199157715,46.585376739502,19.3514747619629,3.75502061843872,92.0780181884766,,171660,12289,7440,195,99791,53867,199495,-1571,,,,,,8.34960329629012,,45.1950378417969,81.4206695556641,4.92455673217773,60.2358627319336,9.569353038725895,7.6398377121163135,1.929515326609581,0.44759540671054143,0.032042991687439376,0.019399451391858488,0.0005084533630930652,0.26020035669959013,0.14045567851145715,0.5201738649756464
2017,AL-504,377.0,314.0,63.0,383916,-9.36641415506037,1.81595718860626,20.5440845489502,13.1453723907471,28.1911373138428,35.2873382568359,6.15701293945313,0,2393,1.54163789749146,1,0,5.5419716835022,46.585376739502,16.829984664917,3.73982715606689,92.6790390014648,5.37810897827148,172776,12480,7849,196,99430,55406,199810,-842,0.419133126735687,29.7691402435303,38.4663505554199,11.7181072235107,71.9156723022461,8.63626435949531,0.15961766242981,54.0212821960449,82.377067565918,11.9149255752563,45.0500640869141,9.819856426926725,8.178872461684328,1.640983965242397,0.45003594536304814,0.03250711093051605,0.020444576417758053,0.000510528344742079,0.25898894549849444,0.14431802790193687,0.5204523906271163
2010,AL-505,370.0,294.0,76.0,310869,0.0,,,12.3917770385742,20.8745918273926,28.7751026153564,,0,648,1.8678879737854,0,0,11.9426984786987,44.6315078735352,18.6274604797363,3.95248007774353,92.5848617553711,,41788,14272,1759,129,81542,48352,160164,859,,,,,,9.80815778337499,,36.7574653625488,76.7757034301758,5.06017255783081,68.7813415527344,11.902119542315251,9.457359852542389,2.4447596897728627,0.13442318146872156,0.04591001354268197,0.00565833196619798,0.00041496578944828853,0.2623034139782352,0.15553818489460192,0.5152138038852379
2011,AL-505,495.0,353.0,142.0,320065,-4.26036199046582,1.33133101463318,19.5207767486572,12.3917770385742,20.8745918273926,28.7751026153564,7.2652907371521,0,769,1.8678879737854,0,0,11.4536294937134,44.6315078735352,20.8173332214355,3.91505908966064,93.6654815673828,7.74911499023438,42182,17359,1757,161,83841,48152,164248,-26,,27.1294021606445,30.9628162384033,12.8036556243896,84.9530029296875,9.90751355818349,,38.3190078735352,80.9104843139648,3.92251396179199,46.9277687072754,15.465608548263633,11.029009732398105,4.436598815865527,0.13179197975411244,0.05423585834127443,0.005489509943292769,0.0005030228234889788,0.2619499164232265,0.15044444097292736,0.5131707621889303
2012,AL-505,544.0,424.0,120.0,319485,-6.12598643979531,,,12.3917770385742,20.8745918273926,28.7751026153564,,0,751,1.8678879737854,0,0,10.5124750137329,44.6315078735352,20.6138000488281,3.91826510429382,93.3428192138672,,41964,17928,1804,165,82363,48749,164174,-547,,,,,,9.75580388904018,,47.3058090209961,80.0301971435547,6.29075193405151,57.576229095459,17.027403477471555,13.271358592735183,3.7560448847363728,0.13134888961923094,0.05611531057796141,0.005646587476720347,0.0005164561716512513,0.2577992707012849,0.1525861934050112,0.513870760755591
2013,AL-505,399.0,329.0,70.0,318378,-7.37518103924097,1.33133101463318,19.5207767486572,12.3917770385742,20.8745918273926,28.7751026153564,7.2652907371521,0,727,1.8678879737854,0,0,8.6235466003418,44.6315078735352,20.0324783325195,3.83236122131348,94.4444274902344,7.74911499023438,42085,17874,1875,170,81039,50403,163496,-907,,27.1294021606445,30.9628162384033,12.8036556243896,84.9530029296875,9.8615876122408,,46.656307220459,77.8292083740234,8.92996692657471,47.6214904785156,12.532272958558694,10.333628579864186,2.1986443786945076,0.1321856409676548,0.05614081374969376,0.005889226014360289,0.0005339564919686661,0.2545370597214632,0.15831181802762753,0.5135279447700533
2014,AL-505,438.0,368.0,70.0,317266,-7.06128756092809,,,12.3917770385742,20.8745918273926,28.7751026153564,,0,803,1.8678879737854,0,0,7.93501281738281,44.6315078735352,20.0207405090332,3.87221693992615,94.1226577758789,,41891,17956,1931,171,79756,51704,162836,-685,,,,,,9.44240911225911,,34.3160209655762,76.3163146972656,2.91930866241455,71.9483642578125,13.805450316138508,11.599099808993085,2.2063505071454235,0.13203747013546993,0.05659604243757604,0.0060863754704254475,0.0005389799096026678,0.25138527292555773,0.16296735231635284,0.5132475588307603
2015,AL-505,156.0,103.0,53.0,316246,-8.21550759926882,1.4402779340744,18.732852935791,12.3917770385742,20.8745918273926,28.7751026153564,8.29626178741455,0,874,1.8678879737854,0,0,7.23563957214355,44.6315078735352,20.2465801239014,3.58694982528687,94.0832901000977,7.55602502822876,41871,18113,1989,174,78890,53159,162439,-730,,27.2776012420654,29.8012962341309,10.9297456741333,83.9371032714844,9.40707866224395,,40.7473678588867,76.6634826660156,4.35154390335083,53.429328918457,4.932868716126054,3.2569581907755354,1.6759105253505182,0.1324000935980218,0.05727503272768667,0.006289407613060719,0.000550204587567906,0.24945770065075923,0.168093825692657,0.5136476034479488
2016,AL-505,167.0,91.0,76.0,315386,-7.29647261154716,,,12.3917770385742,20.8745918273926,28.7751026153564,,0,891,1.8678879737854,0,0,6.39905405044556,44.6315078735352,19.3943290710449,3.58932733535767,95.0645370483398,,41911,18309,2027,178,78160,54370,162018,-459,,,,,,9.54054833461219,,40.1911735534668,78.5686950683594,3.1373462677002,61.280590057373,5.295098704444713,2.8853531862543043,2.409745518190408,0.13288795317483973,0.058052671963879185,0.0064270449544367855,0.0005643877661024903,0.2478233022391609,0.17239192608422696,0.5137133544291757
2017,AL-505,163.0,103.0,60.0,314688,-6.69455121933841,1.4402779340744,18.732852935791,12.3917770385742,20.8745918273926,28.7751026153564,8.29626178741455,0,854,1.8678879737854,0,0,6.10459756851196,44.6315078735352,17.5780467987061,3.65228581428528,92.4656829833984,7.55602502822876,41769,18825,2118,186,77739,55618,161649,-296,0.190820083022118,27.2776012420654,29.8012962341309,10.9297456741333,83.9371032714844,9.84387941052725,0.147625833749771,49.5590400695801,80.2235412597656,6.98467779159546,37.0890808105469,5.179733577384583,3.2730831808013012,1.9066503965832824,0.1327314673581452,0.05982115619280049,0.0067304758999389876,0.0005910616229408176,0.247035158633313,0.17674013626194834,0.513680216595485
2010,AL-506,278.0,263.0,15.0,185482,0.0,,,12.762038230896,30.4221363067627,36.9775695800781,,0,374,2.06700730323792,1,0,10.1649827957153,46.8600006103516,18.6492481231689,5.34663963317871,81.0,,57076,4143,2212,39,51675,20403,96328,2657,,,,,,9.72253,,39.0699996948242,78.5933303833008,4.96000003814697,75.7300033569336,14.987977270031593,14.179273460497514,0.8087038095340787,0.3077171908864472,0.022336399219331254,0.011925685511262548,0.00021026299047886048,0.27859846238449015,0.1099998921728254,0.5193388037653249
2011,AL-506,265.0,236.0,29.0,194993,-2.33105884797892,1.72633159160614,18.7000007629395,12.762038230896,30.4221363067627,36.9775695800781,13.9972629547119,0,562,2.06700730323792,1,0,9.20193767547607,46.8600006103516,17.0559978485107,5.44939279556274,82.0,3.56509208679199,57601,6019,2413,77,52870,21146,100486,483,,28.7683181762695,33.2112197875977,10.7471895217896,72.4451904296875,9.70621,,40.3699989318848,82.7366638183594,4.21000003814697,48.310001373291,13.590231444205688,12.102998569179405,1.4872328750262829,0.2954003477047894,0.030867774740631716,0.01237480319806352,0.0003948859702655993,0.2711379382849641,0.10844491853553717,0.5153313195858313
2012,AL-506,152.0,128.0,24.0,196699,-5.12278757230438,,,12.762038230896,30.4221363067627,36.9775695800781,,0,641,2.06700730323792,1,0,8.3079309463501,46.8600006103516,19.1754913330078,5.39053630828857,83.0,,58685,6148,2539,77,52236,21376,101461,1025,,,,,,9.3193,,49.7799987792969,82.3133316040039,5.53999996185303,52.0400009155273,7.7275430988464615,6.5074047148180725,1.2201383840283886,0.29834925444460825,0.03125587827086055,0.01290804732103366,0.0003914610648757747,0.2655631192837788,0.1086736587374618,0.5158185857579347
2013,AL-506,99.0,95.0,4.0,198597,-4.48893353191785,1.72633159160614,18.7000007629395,12.762038230896,30.4221363067627,36.9775695800781,13.9972629547119,0,603,2.06700730323792,1,0,6.9823784828186,46.8600006103516,18.5274696350098,5.29960823059082,83.0,3.56509208679199,59823,6272,2660,83,52248,22230,102581,1029,,28.7683181762695,33.2112197875977,10.7471895217896,72.4451904296875,9.31939,,48.2900009155273,79.8466644287109,8.0,52.939998626709,4.984969561473738,4.783556649899042,0.20141291157469648,0.3012281152283267,0.03158154453491241,0.013393958619717317,0.00041793179151749523,0.26308554509886856,0.11193522560763758,0.5165284470560986
2014,AL-506,245.0,133.0,112.0,200752,-3.43251013127357,,,12.762038230896,30.4221363067627,36.9775695800781,,0,403,2.06700730323792,1,0,6.35046720504761,46.8600006103516,16.3027019500732,5.34178733825684,86.0,,61225,6503,2878,84,52446,23056,103742,1403,,,,,,8.87346,,36.3400001525879,78.5,2.23000001907349,63.1500015258789,12.204112536861402,6.625089662867619,5.579022873993783,0.3049782816609548,0.032393201562126404,0.01433609627799474,0.00041842671554953375,0.2612477086156053,0.1148481708775006,0.5167669562445206
2015,AL-506,339.0,144.0,195.0,202803,-3.84815212496967,1.80500471591949,17.6000003814697,12.762038230896,30.4221363067627,36.9775695800781,6.08100938796997,0,336,2.06700730323792,1,0,5.90470886230469,46.8600006103516,17.0377159118652,5.47247886657715,84.0,3.09134125709534,62405,6798,2988,80,52859,23929,104776,1191,,27.6433849334717,35.4822692871094,8.54334259033203,69.0326995849609,9.04756,,42.3899993896484,78.7333297729492,6.1100001335144,54.8600006103516,16.715729057262465,7.100486679191136,9.615242378071331,0.30771241056591864,0.03352021419801482,0.014733509859321607,0.0003944714821772853,0.2606421009551141,0.11799135121275327,0.5166393002075906
2016,AL-506,177.0,47.0,130.0,204473,-3.00994077101591,,,12.762038230896,30.4221363067627,36.9775695800781,,0,389,2.06700730323792,1,0,5.44671106338501,46.8600006103516,18.9286613464355,5.46081972122192,86.0,,63710,7061,2995,74,53169,24795,105766,967,,,,,,9.21591,,41.9500007629395,80.3199996948242,3.8199999332428,56.0900001525879,8.65639962244404,2.298591990140508,6.357807632303532,0.31158148019542925,0.03453267668591941,0.014647410660576213,0.0003619059729157395,0.2600294415399588,0.12126295403305082,0.5172614477217041
2017,AL-506,200.0,137.0,63.0,206282,-0.422569360257697,1.80500471591949,17.6000003814697,12.762038230896,30.4221363067627,36.9775695800781,6.08100938796997,0,897,2.06700730323792,1,0,5.65644121170044,46.8600006103516,16.6684455871582,5.29609155654907,87.0,3.09134125709534,64949,7489,3111,77,53682,25800,106868,982,-0.0420873761177063,27.6433849334717,35.4822692871094,8.54334259033203,69.0326995849609,9.56617,0.188354909420013,51.9300003051758,81.1566696166992,7.01999998092651,41.0999984741211,9.695465430818006,6.641393820110334,3.054071610707672,0.3148553921330994,0.03630467030569803,0.01508129647763741,0.00037327541908649327,0.26023598762858613,0.1250715040575523,0.5180674998303294
